#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
LAMB1	YWHAE	9606.ENSP00000222399	9606.ENSP00000264335	0	0	0	0	0	0	0.900	0	0.900
LAMB1	PRKCA	9606.ENSP00000222399	9606.ENSP00000408695	0	0	0	0	0	0	0.900	0	0.900
LAMB1	SRC	9606.ENSP00000222399	9606.ENSP00000362680	0	0	0	0	0	0	0.900	0	0.900
LAMB1	SFN	9606.ENSP00000222399	9606.ENSP00000340989	0	0	0	0	0	0	0.900	0	0.900
LAMB1	SHC1	9606.ENSP00000222399	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0	0.900
LAMB1	PIK3CA	9606.ENSP00000222399	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
LAMB1	PTK2	9606.ENSP00000222399	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
LAMB1	MET	9606.ENSP00000222399	9606.ENSP00000317272	0	0	0	0	0	0	0.900	0	0.900
LAMB1	LAMB2	9606.ENSP00000222399	9606.ENSP00000388325	0	0	0	0.951	0	0	0.900	0	0.900
LAMB1	LAMB3	9606.ENSP00000222399	9606.ENSP00000375778	0	0	0	0.733	0	0	0.900	0	0.900
LAMB1	MMP14	9606.ENSP00000222399	9606.ENSP00000308208	0	0	0	0	0	0	0.900	0	0.900
LAMB1	LAMC2	9606.ENSP00000222399	9606.ENSP00000264144	0	0	0	0.588	0	0.230	0.900	0	0.919
LAMB1	LAMC3	9606.ENSP00000222399	9606.ENSP00000354360	0	0	0	0.673	0	0.620	0.900	0	0.960
LAMB1	LAMC1	9606.ENSP00000222399	9606.ENSP00000258341	0	0	0	0.681	0	0.971	0.900	0	0.996
LAMB2	LAMC1	9606.ENSP00000388325	9606.ENSP00000258341	0	0	0	0.670	0	0.620	0.900	0	0.960
LAMB2	LAMC2	9606.ENSP00000388325	9606.ENSP00000264144	0	0	0	0.578	0	0.230	0.900	0	0.919
LAMB2	MET	9606.ENSP00000388325	9606.ENSP00000317272	0	0	0	0	0	0	0.900	0	0.900
LAMB2	PTK2	9606.ENSP00000388325	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
LAMB2	RAC1	9606.ENSP00000388325	9606.ENSP00000348461	0	0	0	0	0	0	0.900	0	0.900
LAMB2	LAMC3	9606.ENSP00000388325	9606.ENSP00000354360	0	0	0	0.666	0	0.620	0.900	0	0.960
LAMB2	SRC	9606.ENSP00000388325	9606.ENSP00000362680	0	0	0	0	0	0	0.900	0	0.900
LAMB2	LAMB3	9606.ENSP00000388325	9606.ENSP00000375778	0	0	0	0.742	0	0	0.900	0	0.900
LAMB3	MMP2	9606.ENSP00000375778	9606.ENSP00000219070	0	0	0	0	0	0	0.900	0	0.900
LAMB3	LAMC1	9606.ENSP00000375778	9606.ENSP00000258341	0	0	0	0.619	0	0.230	0.900	0	0.919
LAMB3	MMP7	9606.ENSP00000375778	9606.ENSP00000260227	0	0	0	0	0	0	0.900	0	0.900
LAMB3	LAMC2	9606.ENSP00000375778	9606.ENSP00000264144	0	0	0	0.552	0	0.464	0.900	0	0.944
LAMB3	MMP14	9606.ENSP00000375778	9606.ENSP00000308208	0	0	0	0	0	0	0.900	0	0.900
LAMB3	MET	9606.ENSP00000375778	9606.ENSP00000317272	0	0	0	0	0	0	0.900	0	0.900
LAMB3	PTK2	9606.ENSP00000375778	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
LAMB3	RAC1	9606.ENSP00000375778	9606.ENSP00000348461	0	0	0	0	0	0	0.900	0	0.900
LAMB3	LAMC3	9606.ENSP00000375778	9606.ENSP00000354360	0	0	0	0.602	0	0.230	0.900	0	0.919
LAMB3	SRC	9606.ENSP00000375778	9606.ENSP00000362680	0	0	0	0	0	0	0.900	0	0.900
LAMC1	LAMC3	9606.ENSP00000258341	9606.ENSP00000354360	0	0	0	0.926	0	0	0.900	0	0.900
LAMC1	RAC1	9606.ENSP00000258341	9606.ENSP00000348461	0	0	0	0	0	0	0.900	0	0.900
LAMC1	LAMC2	9606.ENSP00000258341	9606.ENSP00000264144	0	0	0	0.912	0	0	0.900	0	0.900
LAMC1	MET	9606.ENSP00000258341	9606.ENSP00000317272	0	0	0	0	0	0.078	0.900	0	0.903
LAMC1	SRC	9606.ENSP00000258341	9606.ENSP00000362680	0	0	0	0	0	0.056	0.900	0	0.901
LAMC1	PTK2	9606.ENSP00000258341	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
LAMC1	MMP14	9606.ENSP00000258341	9606.ENSP00000308208	0	0	0	0	0	0	0.900	0	0.900
LAMC2	MMP2	9606.ENSP00000264144	9606.ENSP00000219070	0	0	0	0	0	0	0.900	0	0.900
LAMC2	YWHAH	9606.ENSP00000264144	9606.ENSP00000248975	0	0	0	0	0	0	0.900	0	0.900
LAMC2	MMP7	9606.ENSP00000264144	9606.ENSP00000260227	0	0	0	0	0	0	0.900	0	0.900
LAMC2	PIK3CA	9606.ENSP00000264144	9606.ENSP00000263967	0	0	0	0	0	0.058	0.900	0	0.901
LAMC2	YWHAQ	9606.ENSP00000264144	9606.ENSP00000371267	0	0	0	0	0	0	0.900	0	0.900
LAMC2	SHC1	9606.ENSP00000264144	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0	0.900
LAMC2	YWHAG	9606.ENSP00000264144	9606.ENSP00000306330	0	0	0	0	0	0	0.900	0	0.900
LAMC2	YWHAB	9606.ENSP00000264144	9606.ENSP00000361930	0	0	0	0	0	0	0.900	0	0.900
LAMC2	PIK3R1	9606.ENSP00000264144	9606.ENSP00000428056	0	0	0	0	0	0	0.900	0	0.900
LAMC2	YWHAE	9606.ENSP00000264144	9606.ENSP00000264335	0	0	0	0	0	0	0.900	0	0.900
LAMC2	PRKCA	9606.ENSP00000264144	9606.ENSP00000408695	0	0	0	0	0	0	0.900	0	0.900
LAMC2	LAMC3	9606.ENSP00000264144	9606.ENSP00000354360	0	0	0	0.808	0	0	0.900	0	0.900
LAMC2	RAC1	9606.ENSP00000264144	9606.ENSP00000348461	0	0	0	0	0	0	0.900	0	0.900
LAMC2	SRC	9606.ENSP00000264144	9606.ENSP00000362680	0	0	0	0	0	0.056	0.900	0	0.901
LAMC2	YWHAZ	9606.ENSP00000264144	9606.ENSP00000379287	0	0	0	0	0	0	0.900	0	0.900
LAMC2	PTK2	9606.ENSP00000264144	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
LAMC2	SFN	9606.ENSP00000264144	9606.ENSP00000340989	0	0	0	0	0	0	0.900	0	0.900
LAMC2	MET	9606.ENSP00000264144	9606.ENSP00000317272	0	0	0	0	0	0.078	0.900	0	0.903
LAMC2	MMP14	9606.ENSP00000264144	9606.ENSP00000308208	0	0	0	0	0	0	0.900	0	0.900
LAMC3	MET	9606.ENSP00000354360	9606.ENSP00000317272	0	0	0	0	0	0.078	0.900	0	0.903
LAMC3	PTK2	9606.ENSP00000354360	9606.ENSP00000341189	0	0	0	0	0	0	0.900	0	0.900
LAMC3	RAC1	9606.ENSP00000354360	9606.ENSP00000348461	0	0	0	0	0	0	0.900	0	0.900
LAMC3	SRC	9606.ENSP00000354360	9606.ENSP00000362680	0	0	0	0	0	0.056	0.900	0	0.901
LAT	PLCG1	9606.ENSP00000378845	9606.ENSP00000244007	0	0	0	0	0	0.881	0.900	0	0.987
LAT	PRKCQ	9606.ENSP00000378845	9606.ENSP00000263125	0	0	0	0	0	0	0.900	0	0.900
LAT	PIK3CA	9606.ENSP00000378845	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0	0.900
LAT	ZAP70	9606.ENSP00000378845	9606.ENSP00000264972	0	0	0	0	0	0.849	0.900	0	0.984
LAT	LCK	9606.ENSP00000378845	9606.ENSP00000337825	0	0	0	0	0	0.678	0.900	0	0.966
LAT	MAP3K7	9606.ENSP00000378845	9606.ENSP00000358335	0	0	0	0	0	0	0.900	0	0.900
LAT	NRAS	9606.ENSP00000378845	9606.ENSP00000358548	0	0	0	0	0	0	0.900	0	0.900
LAT	SRC	9606.ENSP00000378845	9606.ENSP00000362680	0	0	0	0	0	0.058	0.900	0	0.901
LAT	SYK	9606.ENSP00000378845	9606.ENSP00000364907	0	0	0	0	0	0.463	0.900	0	0.944
LAT	MAP3K1	9606.ENSP00000378845	9606.ENSP00000382423	0	0	0	0	0	0	0.900	0	0.900
LAT	SHC1	9606.ENSP00000378845	9606.ENSP00000401303	0	0	0	0	0	0	0.900	0	0.900
LAT	SOS1	9606.ENSP00000378845	9606.ENSP00000387784	0	0	0	0	0	0.290	0.900	0	0.926
LAT	LYN	9606.ENSP00000378845	9606.ENSP00000428924	0	0	0	0	0	0	0.900	0	0.900
LAT	PLCG2	9606.ENSP00000378845	9606.ENSP00000482457	0	0	0	0	0	0.726	0.900	0	0.971
LBP	OSM	9606.ENSP00000217407	9606.ENSP00000215781	0	0	0	0	0	0	0.900	0	0.900
LBP	MMP1	9606.ENSP00000217407	9606.ENSP00000322788	0	0	0	0	0	0	0.900	0	0.900
LBP	POMC	9606.ENSP00000217407	9606.ENSP00000384092	0	0	0	0	0	0	0.900	0	0.900
LBP	MMP2	9606.ENSP00000217407	9606.ENSP00000219070	0	0	0	0	0	0	0.900	0	0.900
LBP	VEGFA	9606.ENSP00000217407	9606.ENSP00000478570	0	0	0	0	0	0	0.900	0	0.900
LBP	MMP9	9606.ENSP00000217407	9606.ENSP00000361405	0	0	0	0	0	0	0.900	0	0.900
LCK	PPP2R5B	9606.ENSP00000337825	9606.ENSP00000164133	0	0	0	0	0	0.132	0.900	0	0.909
LCK	MAPK1	9606.ENSP00000337825	9606.ENSP00000215832	0	0	0	0.615	0	0.713	0.900	0	0.970
LCK	NFKBIA	9606.ENSP00000337825	9606.ENSP00000216797	0	0	0	0	0	0.277	0.900	0	0.924
LCK	PPP2CB	9606.ENSP00000337825	9606.ENSP00000221138	0	0	0	0	0	0.117	0.900	0	0.907
LCK	NFKB1	9606.ENSP00000337825	9606.ENSP00000226574	0	0	0	0	0	0.120	0.900	0	0.908
LCK	MAPK14	9606.ENSP00000337825	9606.ENSP00000229795	0	0	0	0.626	0	0.148	0.900	0	0.911
LCK	PLCG1	9606.ENSP00000337825	9606.ENSP00000244007	0	0	0	0	0	0.258	0.900	0	0.922
LCK	PPP2R5A	9606.ENSP00000337825	9606.ENSP00000261461	0	0	0	0	0	0.132	0.900	0	0.909
LCK	PDGFRB	9606.ENSP00000337825	9606.ENSP00000261799	0	0	0	0.685	0	0.122	0.900	0	0.908
LCK	MAP2K2	9606.ENSP00000337825	9606.ENSP00000262948	0	0	0	0.593	0	0.178	0.900	0	0.914
LCK	MAPK3	9606.ENSP00000337825	9606.ENSP00000263025	0	0	0	0.605	0	0.300	0.900	0	0.927
LCK	PRKCQ	9606.ENSP00000337825	9606.ENSP00000263125	0	0	0	0.576	0	0.706	0.900	0	0.969
LCK	PIK3CA	9606.ENSP00000337825	9606.ENSP00000263967	0	0	0	0	0	0.699	0.900	0	0.968
LCK	ZAP70	9606.ENSP00000337825	9606.ENSP00000264972	0	0	0	0.751	0	0.882	0.900	0	0.987
LCK	MAP2K1	9606.ENSP00000337825	9606.ENSP00000302486	0	0	0	0.595	0	0.178	0.900	0	0.914
LCK	PPP2R1B	9606.ENSP00000337825	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0	0.900
LCK	PPP2R1A	9606.ENSP00000337825	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
LCK	PDGFB	9606.ENSP00000337825	9606.ENSP00000330382	0	0	0	0	0	0	0.900	0	0.900
LCK	MAPK11	9606.ENSP00000337825	9606.ENSP00000333685	0	0	0	0.609	0	0.148	0.900	0	0.911
LCK	PPP2R5E	9606.ENSP00000337825	9606.ENSP00000337641	0	0	0	0	0	0.132	0.900	0	0.909
LCK	SRC	9606.ENSP00000337825	9606.ENSP00000362680	0	0	0	0.953	0	0	0.900	0	0.900
LCK	PPP2R5D	9606.ENSP00000337825	9606.ENSP00000417963	0	0	0	0	0	0.132	0.900	0	0.909
LCK	PPP2R5C	9606.ENSP00000337825	9606.ENSP00000412324	0	0	0	0	0	0.132	0.900	0	0.909
LCK	PPP2CA	9606.ENSP00000337825	9606.ENSP00000418447	0	0	0	0	0	0.117	0.900	0	0.907
LCK	LYN	9606.ENSP00000337825	9606.ENSP00000428924	0	0	0	0.967	0	0.270	0.900	0	0.923
LCK	RELA	9606.ENSP00000337825	9606.ENSP00000384273	0	0	0	0	0	0.056	0.900	0	0.901
LCK	MAPK9	9606.ENSP00000337825	9606.ENSP00000394560	0	0	0	0.563	0	0.143	0.900	0	0.910
LCK	MAPK8	9606.ENSP00000337825	9606.ENSP00000378974	0	0	0	0.569	0	0.143	0.900	0	0.910
LCK	SOS1	9606.ENSP00000337825	9606.ENSP00000387784	0	0	0	0	0	0.100	0.900	0	0.906
LCK	RAC1	9606.ENSP00000337825	9606.ENSP00000348461	0	0	0	0	0	0.140	0.900	0	0.910
LCK	NRAS	9606.ENSP00000337825	9606.ENSP00000358548	0	0	0	0	0	0.140	0.900	0	0.910
LCK	PTK2B	9606.ENSP00000337825	9606.ENSP00000380638	0	0	0	0.730	0	0.298	0.900	0	0.926
LCK	PRKCD	9606.ENSP00000337825	9606.ENSP00000378217	0	0	0	0.574	0	0.275	0.900	0	0.924
LCK	PLCG2	9606.ENSP00000337825	9606.ENSP00000482457	0	0	0	0.553	0	0.258	0.900	0	0.922
LCK	RHOA	9606.ENSP00000337825	9606.ENSP00000400175	0	0	0	0	0	0.140	0.900	0	0.910
LCK	PTK2	9606.ENSP00000337825	9606.ENSP00000341189	0	0	0	0.742	0	0.448	0.900	0	0.942
LCK	SHC1	9606.ENSP00000337825	9606.ENSP00000401303	0	0	0	0	0	0.234	0.900	0	0.920
LCK	SYK	9606.ENSP00000337825	9606.ENSP00000364907	0	0	0	0.762	0	0.787	0.900	0	0.977
LCK	PIK3R1	9606.ENSP00000337825	9606.ENSP00000428056	0	0	0	0	0	0.698	0.900	0	0.968
LEF1	MYB	9606.ENSP00000265165	9606.ENSP00000339992	0	0	0	0	0	0.345	0.900	0	0.931
LEF1	TLE2	9606.ENSP00000265165	9606.ENSP00000466542	0	0	0	0	0	0.502	0.900	0	0.948
LEF1	MYC	9606.ENSP00000265165	9606.ENSP00000479618	0	0	0	0	0	0	0.900	0	0.900
LEF1	TLE1	9606.ENSP00000265165	9606.ENSP00000365682	0	0	0	0	0	0.792	0.900	0	0.978
LEF1	NLK	9606.ENSP00000265165	9606.ENSP00000384625	0	0	0	0	0	0.900	0.900	0	0.989
LFNG	NOTCH4	9606.ENSP00000222725	9606.ENSP00000364163	0	0	0	0	0	0.163	0.900	0	0.912
LFNG	NOTCH3	9606.ENSP00000222725	9606.ENSP00000263388	0	0	0	0	0	0.315	0.900	0	0.928
LFNG	NOTCH2	9606.ENSP00000222725	9606.ENSP00000256646	0	0	0	0	0	0.437	0.900	0	0.941
LFNG	NOTCH1	9606.ENSP00000222725	9606.ENSP00000277541	0	0	0	0	0	0.437	0.900	0	0.941
LGR4	LGR5	9606.ENSP00000368516	9606.ENSP00000266674	0	0	0	0.931	0	0.105	0.900	0	0.906
LGR4	RSPO1	9606.ENSP00000368516	9606.ENSP00000348944	0	0	0	0	0	0.974	0.600	0	0.989
LGR4	LGR6	9606.ENSP00000368516	9606.ENSP00000356247	0	0	0	0.919	0	0.105	0.900	0	0.906
LGR4	UBC	9606.ENSP00000368516	9606.ENSP00000441543	0	0	0	0	0	0.349	0.900	0	0.932
LGR5	LGR6	9606.ENSP00000266674	9606.ENSP00000356247	0	0	0	0.953	0	0.105	0.900	0	0.906
LGR5	UBC	9606.ENSP00000266674	9606.ENSP00000441543	0	0	0	0	0	0.145	0.900	0	0.910
LGR5	RNF43	9606.ENSP00000266674	9606.ENSP00000463069	0	0	0	0	0	0.800	0.600	0	0.916
LGR5	ZNRF3	9606.ENSP00000266674	9606.ENSP00000443824	0	0	0	0	0	0.927	0.600	0	0.969
LGR5	RSPO2	9606.ENSP00000266674	9606.ENSP00000276659	0	0	0	0	0	0.849	0.600	0	0.937
LGR5	RSPO1	9606.ENSP00000266674	9606.ENSP00000348944	0	0	0	0	0	0.803	0.600	0	0.917
LGR6	UBC	9606.ENSP00000356247	9606.ENSP00000441543	0	0	0	0	0	0.145	0.900	0	0.910
LPL	PPARG	9606.ENSP00000309757	9606.ENSP00000287820	0	0	0	0	0	0	0.900	0	0.900
LPL	RELA	9606.ENSP00000309757	9606.ENSP00000384273	0	0	0	0	0	0	0.900	0	0.900
LPL	NCOA3	9606.ENSP00000309757	9606.ENSP00000361066	0	0	0	0	0	0	0.900	0	0.900
LPL	SP1	9606.ENSP00000309757	9606.ENSP00000329357	0	0	0	0	0	0	0.900	0	0.900
LPL	NCOA2	9606.ENSP00000309757	9606.ENSP00000399968	0	0	0	0	0	0	0.900	0	0.900
LPL	NCOA1	9606.ENSP00000309757	9606.ENSP00000385216	0	0	0	0	0	0	0.900	0	0.900
LPL	ME1	9606.ENSP00000309757	9606.ENSP00000358719	0	0	0	0	0	0	0.900	0	0.900
LPL	RXRA	9606.ENSP00000309757	9606.ENSP00000419692	0	0	0	0	0	0	0.900	0	0.900
LPL	NR1H3	9606.ENSP00000309757	9606.ENSP00000477707	0	0	0	0	0	0	0.900	0	0.900
LPL	PPARA	9606.ENSP00000309757	9606.ENSP00000385523	0	0	0	0	0	0	0.900	0	0.900
LRP2	SHH	9606.ENSP00000263816	9606.ENSP00000297261	0	0	0	0	0	0	0.900	0	0.900
LRP5	PPP2R5B	9606.ENSP00000294304	9606.ENSP00000164133	0	0	0	0	0	0	0.900	0	0.900
LRP5	SFRP1	9606.ENSP00000294304	9606.ENSP00000220772	0	0	0	0	0	0.077	0.900	0	0.903
LRP5	PPP2CB	9606.ENSP00000294304	9606.ENSP00000221138	0	0	0	0	0	0	0.900	0	0.900
LRP5	LRP6	9606.ENSP00000294304	9606.ENSP00000261349	0	0	0	0.974	0	0.503	0.900	0	0.948
LRP5	PPP2R5A	9606.ENSP00000294304	9606.ENSP00000261461	0	0	0	0	0	0	0.900	0	0.900
LRP5	WNT5A	9606.ENSP00000294304	9606.ENSP00000264634	0	0	0	0	0	0.105	0.900	0	0.906
LRP5	WNT9A	9606.ENSP00000294304	9606.ENSP00000272164	0	0	0	0	0	0.105	0.900	0	0.906
LRP5	SFRP2	9606.ENSP00000294304	9606.ENSP00000274063	0	0	0	0	0	0.077	0.900	0	0.903
LRP5	WIF1	9606.ENSP00000294304	9606.ENSP00000286574	0	0	0	0	0	0	0.900	0	0.900
LRP5	WNT4	9606.ENSP00000294304	9606.ENSP00000290167	0	0	0	0	0	0.105	0.900	0	0.906
LRP5	WNT1	9606.ENSP00000294304	9606.ENSP00000293549	0	0	0	0	0	0.657	0.900	0	0.964
LRP5	PPP2R5C	9606.ENSP00000294304	9606.ENSP00000412324	0	0	0	0	0	0	0.900	0	0.900
LRP5	PPP2R1B	9606.ENSP00000294304	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0	0.900
LRP5	UBC	9606.ENSP00000294304	9606.ENSP00000441543	0	0	0	0	0	0	0.900	0	0.900
LRP5	PPP2R5D	9606.ENSP00000294304	9606.ENSP00000417963	0	0	0	0	0	0	0.900	0	0.900
LRP5	PPP2R1A	9606.ENSP00000294304	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
LRP5	PPP2R5E	9606.ENSP00000294304	9606.ENSP00000337641	0	0	0	0	0	0	0.900	0	0.900
LRP5	PPP2CA	9606.ENSP00000294304	9606.ENSP00000418447	0	0	0	0	0	0	0.900	0	0.900
LRP5	ROR2	9606.ENSP00000294304	9606.ENSP00000364860	0	0	0	0	0	0.135	0.900	0	0.909
LRP5	WNT7B	9606.ENSP00000294304	9606.ENSP00000341032	0	0	0	0	0	0.354	0.900	0	0.932
LRP5	SOST	9606.ENSP00000294304	9606.ENSP00000301691	0	0	0	0	0	0.619	0.800	0	0.920
LRP6	PPP2R5B	9606.ENSP00000261349	9606.ENSP00000164133	0	0	0	0	0	0	0.900	0	0.900
LRP6	SFRP1	9606.ENSP00000261349	9606.ENSP00000220772	0	0	0	0	0	0.077	0.900	0	0.903
LRP6	PPP2CB	9606.ENSP00000261349	9606.ENSP00000221138	0	0	0	0	0	0	0.900	0	0.900
LRP6	WNT3	9606.ENSP00000261349	9606.ENSP00000225512	0	0	0	0	0	0.105	0.900	0	0.906
LRP6	PPP2R5C	9606.ENSP00000261349	9606.ENSP00000412324	0	0	0	0	0	0	0.900	0	0.900
LRP6	UBC	9606.ENSP00000261349	9606.ENSP00000441543	0	0	0	0	0	0	0.900	0	0.900
LRP6	PPP2R5D	9606.ENSP00000261349	9606.ENSP00000417963	0	0	0	0	0	0	0.900	0	0.900
LRP6	PPP2R1A	9606.ENSP00000261349	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
LRP6	PPP2R5A	9606.ENSP00000261349	9606.ENSP00000261461	0	0	0	0	0	0	0.900	0	0.900
LRP6	PPP2CA	9606.ENSP00000261349	9606.ENSP00000418447	0	0	0	0	0	0	0.900	0	0.900
LRP6	PPP2R1B	9606.ENSP00000261349	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0	0.900
LRP6	PPP2R5E	9606.ENSP00000261349	9606.ENSP00000337641	0	0	0	0	0	0	0.900	0	0.900
LRP6	SFRP2	9606.ENSP00000261349	9606.ENSP00000274063	0	0	0	0	0	0.077	0.900	0	0.903
LRP6	WIF1	9606.ENSP00000261349	9606.ENSP00000286574	0	0	0	0	0	0	0.900	0	0.900
LRP6	WNT8B	9606.ENSP00000261349	9606.ENSP00000340677	0	0	0	0	0	0.105	0.900	0	0.906
LRP6	WNT4	9606.ENSP00000261349	9606.ENSP00000290167	0	0	0	0	0	0.105	0.900	0	0.906
LRP6	WNT7A	9606.ENSP00000261349	9606.ENSP00000285018	0	0	0	0	0	0.221	0.900	0	0.918
LRP6	WNT8A	9606.ENSP00000261349	9606.ENSP00000426653	0	0	0	0	0	0.105	0.900	0	0.906
LRP6	WNT9A	9606.ENSP00000261349	9606.ENSP00000272164	0	0	0	0	0	0.105	0.900	0	0.906
LRP6	WNT2	9606.ENSP00000261349	9606.ENSP00000265441	0	0	0	0	0	0.105	0.900	0	0.906
LRP6	RSPO1	9606.ENSP00000261349	9606.ENSP00000348944	0	0	0	0	0	0	0.900	0	0.900
LRP6	WNT5A	9606.ENSP00000261349	9606.ENSP00000264634	0	0	0	0	0	0.345	0.900	0	0.931
LRP6	WNT1	9606.ENSP00000261349	9606.ENSP00000293549	0	0	0	0	0	0.816	0.900	0	0.980
LRP6	WNT3A	9606.ENSP00000261349	9606.ENSP00000284523	0	0	0	0	0	0.832	0.900	0	0.982
LRP6	SOST	9606.ENSP00000261349	9606.ENSP00000301691	0	0	0	0	0	0.953	0.900	0	0.995
LTA	TNFRSF1A	9606.ENSP00000403495	9606.ENSP00000162749	0	0	0	0	0	0.994	0.800	0	0.998
LTA	LTBR	9606.ENSP00000403495	9606.ENSP00000228918	0	0	0	0	0	0.847	0.800	0	0.968
LTA	TRAF2	9606.ENSP00000403495	9606.ENSP00000247668	0	0	0	0	0	0	0.900	0	0.900
LTA	RIPK1	9606.ENSP00000403495	9606.ENSP00000259808	0	0	0	0	0	0.461	0.900	0	0.943
LTA	TRAF1	9606.ENSP00000403495	9606.ENSP00000362994	0	0	0	0	0	0	0.900	0	0.900
LTA	MAP3K1	9606.ENSP00000403495	9606.ENSP00000382423	0	0	0	0	0	0	0.900	0	0.900
LTA	TRAF3	9606.ENSP00000403495	9606.ENSP00000454207	0	0	0	0	0	0	0.900	0	0.900
LTA	MAP3K14	9606.ENSP00000403495	9606.ENSP00000482657	0	0	0	0	0	0	0.900	0	0.900
LTA	LTB	9606.ENSP00000403495	9606.ENSP00000410481	0	0	0	0.647	0	0.951	0.800	0	0.989
LTB	LTBR	9606.ENSP00000410481	9606.ENSP00000228918	0	0	0	0	0	0.835	0.800	0	0.965
LTBR	TRAF2	9606.ENSP00000228918	9606.ENSP00000247668	0	0	0	0	0	0.886	0.800	0	0.976
LTBR	TRAF5	9606.ENSP00000228918	9606.ENSP00000261464	0	0	0	0	0	0.869	0.800	0	0.972
LTBR	TNFSF14	9606.ENSP00000228918	9606.ENSP00000469049	0	0	0	0	0	0.683	0.800	0	0.934
LTBR	TRAF3	9606.ENSP00000228918	9606.ENSP00000454207	0	0	0	0	0	0.882	0.800	0	0.975
LY96	TLR2	9606.ENSP00000284818	9606.ENSP00000260010	0	0	0	0	0	0.287	0.900	0	0.925
LY96	UBC	9606.ENSP00000284818	9606.ENSP00000441543	0	0	0	0	0	0	0.900	0	0.900
LY96	RHOA	9606.ENSP00000284818	9606.ENSP00000400175	0	0	0	0	0	0	0.900	0	0.900
LY96	PLCG2	9606.ENSP00000284818	9606.ENSP00000482457	0	0	0	0	0	0	0.900	0	0.900
LY96	TRAF6	9606.ENSP00000284818	9606.ENSP00000433623	0	0	0	0	0	0	0.900	0	0.900
LY96	TIRAP	9606.ENSP00000284818	9606.ENSP00000376445	0	0	0	0	0	0	0.900	0	0.900
LY96	MYD88	9606.ENSP00000284818	9606.ENSP00000401399	0	0	0	0	0	0	0.900	0	0.900
LY96	TLR4	9606.ENSP00000284818	9606.ENSP00000363089	0	0	0	0	0	0.982	0.900	0	0.998
LYN	PPP2R5B	9606.ENSP00000428924	9606.ENSP00000164133	0	0	0	0	0	0.132	0.900	0	0.909
LYN	MAPK1	9606.ENSP00000428924	9606.ENSP00000215832	0	0	0	0.622	0	0.351	0.900	0	0.932
LYN	PPP2CB	9606.ENSP00000428924	9606.ENSP00000221138	0	0	0	0	0	0.117	0.900	0	0.907
LYN	NFKB1	9606.ENSP00000428924	9606.ENSP00000226574	0	0	0	0	0	0.120	0.900	0	0.908
LYN	MAPK14	9606.ENSP00000428924	9606.ENSP00000229795	0	0	0	0.621	0	0.148	0.900	0	0.911
LYN	PLCG1	9606.ENSP00000428924	9606.ENSP00000244007	0	0	0	0	0	0.258	0.900	0	0.922
LYN	RAF1	9606.ENSP00000428924	9606.ENSP00000251849	0	0	0	0.663	0	0.149	0.900	0	0.911
LYN	PPP2R5A	9606.ENSP00000428924	9606.ENSP00000261461	0	0	0	0	0	0.132	0.900	0	0.909
LYN	PDGFRB	9606.ENSP00000428924	9606.ENSP00000261799	0	0	0	0.701	0	0.122	0.900	0	0.908
LYN	MAPK3	9606.ENSP00000428924	9606.ENSP00000263025	0	0	0	0.607	0	0.543	0.900	0	0.952
LYN	PRKCQ	9606.ENSP00000428924	9606.ENSP00000263125	0	0	0	0.585	0	0.275	0.900	0	0.924
LYN	PIK3CA	9606.ENSP00000428924	9606.ENSP00000263967	0	0	0	0	0	0.104	0.900	0	0.906
LYN	ZAP70	9606.ENSP00000428924	9606.ENSP00000264972	0	0	0	0.742	0	0	0.900	0	0.900
LYN	PPP2R1B	9606.ENSP00000428924	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0	0.900
LYN	PPP2R1A	9606.ENSP00000428924	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0	0.900
LYN	PDGFB	9606.ENSP00000428924	9606.ENSP00000330382	0	0	0	0	0	0	0.900	0	0.900
LYN	MAPK11	9606.ENSP00000428924	9606.ENSP00000333685	0	0	0	0.616	0	0.148	0.900	0	0.911
LYN	PPP2R5E	9606.ENSP00000428924	9606.ENSP00000337641	0	0	0	0	0	0.132	0.900	0	0.909
LYN	PTK2	9606.ENSP00000428924	9606.ENSP00000341189	0	0	0	0.742	0	0.695	0.900	0	0.968
